,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017,LogPopulationEstimate2017,LogTransformedFDPIR15,LogTransformedGROCPTH16,LogTransformedSUPERCPTH16,LogTransformedCONVSPTH16,LogTransformedSPECSPTH16,LogTransformedWICSPTH16,LogTransformedFFRPTH16,LogTransformedFSRPTH16,LogTransformedRECFACPTH16
1611,MT,Fergus,30027,0,0,0.05819788255268525,-1.172140414463274,-1.535730991819408,-0.6412873151149037,0.6334765299750738,-0.6413265970593326,0.23012809332585124,-0.6967863189050428,0.4625460112413678,0.16114583617649764,0.19498228898164371,-0.813096324736329,0.39225362150721554,1.1665444472172963,0.3665603510059841,-0.04148195664739954,-0.10702332684309224,-4.626079245392598e-05,-0.7899988767240586,-1.039184072029209,-0.6968410115798552,-0.9274762588447475,-0.47503186532203706,-0.4855194983858452,-0.16304374452966952,0.09053453618780549,0.06208215211323781,-0.26425911534537044,0.21214497806745333,0.4754740169453531,-0.29054655559707854,-0.9597036920077807,-0.24552937742494335,0.3157511736965642,-0.8279962263894085,0.510791575628821,1.2753899155286166,0.5132186873392032,0.04901757648179141,-0.0009844113096629462,-0.9939812254479666
1041,KY,Harrison,21097,0,0,0.1630586405806818,0.7874954045365969,-0.3978993293093273,0.3785944903156509,1.3241943553235038,-1.094530749718233,-0.6332108317793675,-0.4208410326064297,-0.1577100556072429,1.3626650987929212,-0.4272231899868092,0.31062517052965033,0.03256638392158042,-0.06649992184393773,-0.21692201832362604,0.8878449352297392,0.1444112955612742,-1.4319188911302698,-0.8196377342690281,-0.7042533670534434,-0.5871661138567323,0.0710821837220655,-0.24206565028895438,0.12172142142032856,-0.16304374452966952,0.2584076231460536,0.06345227704758183,-0.37784526485793185,0.34892189757934133,0.5702851714317597,-0.1929421347127965,0.2071681667491548,-0.24552937742494335,-0.4654622377531607,0.3274749506448428,0.1269772624471066,-0.039604740028989865,-0.20395651936148718,0.9556546725839714,0.3222940132263321,0.11047968213878397
1508,MO,Cole,29051,0,1,-0.9246701459349904,-1.7698056728951705e-05,-0.43692132770221226,-1.4025098072639208,-1.0457414992790481,-0.930082080945544,0.33416448348956196,-1.181836611222924,-0.336060434979074,-1.9715508549676537,1.5371850087569732,-0.813096324736329,-0.06250527553685907,-0.7386764743206182,1.9271902664781717,1.8482588802167998,-0.35118236080410176,-4.626079245392598e-05,-1.2388280475525382,-0.929091828686182,-0.8269239348687921,-0.9274762588447475,-0.9409642953882025,-0.3808311638112608,-0.16304374452966952,0.18993963836746966,-0.3149407614316525,-0.7245065483202924,-0.6541088455078405,-0.47263752791870833,-0.30609623535028796,-1.8859137576088922,-0.24552937742494335,1.754108963876297,-0.8279962263894085,0.021145400258431604,-0.8061691917541215,2.168274918991711,1.756469304219747,-0.3417571909603444,-0.9939812254479666
827,IA,Guthrie,19077,0,1,-1.2562673765211598,-0.15471775722864975,-0.7862202294986714,-1.145801738847929,-1.1859218711973214,-0.263739188423641,-1.152974950899336,1.4471748589306757,0.2843466346836641,-2.0316268180984745,0.17773061592370804,-0.18439541889883632,-0.935478888473937,0.5775694596598919,-0.48163852358499276,-0.01985933824493137,0.4983225849511863,-0.17980227737342816,0.3123706003950091,1.9737426901434705,0.7951535528994114,1.2141112858898,-0.9564953763904079,1.9481401772853508,-0.16304374452966952,-0.6626239682097413,-0.7590859178185567,-0.8146755971272077,-0.7452934585157667,-0.9466933003507391,0.11203339194169087,1.061534304056194,-0.24552937742494335,0.2952161384098215,-0.17798672784471797,-1.0529532914056947,0.6611059994610943,-0.5514723209818145,0.0719277775794602,0.7375524197444556,1.2830775464701287
1983,NC,Washington,37187,1,0,-0.19385805885326718,-1.1348394562025268,-0.15109649974517977,-0.528810149175346,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,-0.20851883465185553,-0.813096324736329,-0.9764102825758869,-0.7386764743206182,-0.09659979441087921,-0.6095873147224734,0.03348147387843302,-4.626079245392598e-05,-0.8849896679819321,-0.4174991404432729,-0.18226355941537895,-0.9274762588447475,-0.05569267826248805,-0.3228598973337648,-0.16304374452966952,-0.2666546396453281,-0.21193315996459922,0.1919989886877019,1.990244931722003,1.4235855618094144,-0.2808647928461424,-0.7031357031528541,-0.24552937742494335,-0.18091188159123373,-0.8279962263894085,-1.1085344993477213,-0.8061691917541215,-0.05078806189603429,-0.5904140296999649,0.18284215906467144,-0.9939812254479666
1426,MS,Holmes,28051,1,0,0.24943213798856295,-0.8696701120922872,-0.15109649974517977,-0.4748400183972298,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,0.09348004252184337,-0.813096324736329,-0.004653303256366766,0.14077240056452822,-0.10323335816186405,-0.39912325915957086,0.26150966576838175,-4.626079245392598e-05,-0.4021767580167306,-0.4174991404432729,-0.18226355941537895,1.6854721969507171,-0.25759673129115984,-0.610611127865917,-0.16304374452966952,-0.30745498460262394,-0.14646449557017302,0.15509360381011064,1.990244931722003,1.4235855618094144,-0.26551331295073755,-0.4294322096138826,-0.24552937742494335,0.19406383919487802,-0.8279962263894085,0.08577432049505555,0.1893556880559658,-0.05915761839597678,-0.3446574755682327,0.4644632322436558,1.7413633289448696
2113,OH,Ross,39141,0,0,0.6776975278111519,-1.4832763037117833,-1.1781349175457259,-0.9376560156510485,1.394617398566654,-0.6696035919456333,-0.8424873571158008,-0.4720345153081039,1.9030351561029066,0.28129776243813953,-0.044383970288244604,-0.813096324736329,0.35156262510739134,-0.7386764743206182,0.09419552810000204,-0.3784952807808962,1.5220472540597012,-4.626079245392598e-05,-0.9673433335514144,-0.9974689452537671,-0.6626461632293009,5.25307331128968,-0.5837494323374756,-0.5396853884325559,-0.16304374452966952,0.6621813731482774,0.41851539671335464,-0.6361643255070718,0.7136603496110443,0.4754740169453531,-0.2984745499092595,-1.2821154441906797,-0.24552937742494335,0.025351726729353943,-0.8279962263894085,0.4686212992286919,-0.8061691917541215,0.1863163854298081,-0.3211584586985071,1.7430864287551553,4.822043440067722
1763,NV,Carson City,32510,0,1,-0.12671731505640912,-0.7741907011333983,0.3032517417249834,-0.10736850625817151,0.5422236273400819,1.0303505461108917,-1.2069723932139265,1.8677163029414896,1.5926493078950494,0.3413737255689616,-0.30961220519518207,-0.813096324736329,-0.7939516879161221,-0.7386764743206182,-0.6911605734471437,0.11082544625804577,-0.12073026103121126,-4.626079245392598e-05,-0.009775125455536177,1.0658035587909394,2.136925615329989,-0.9274762588447475,-0.28865889329557076,-0.15574719620310576,-0.16304374452966952,-0.00023316929838502776,-2.2268807037052177e-05,-0.4843404206773315,0.5312911235951928,0.6650963259181655,-0.2759908781610403,-0.6035883858059127,-0.24552937742494335,-0.31101809565219307,-0.8279962263894085,-0.864768128832186,-0.8061691917541215,-0.8374849851188007,0.2083734910450227,-0.019373132067699517,-0.9939812254479666
2129,OH,Wood,39173,0,1,-0.21774652715845474,0.058313737675529186,-1.4835470214576827,-0.161948760799557,-2.121860703792312,-1.0233265058236818,-0.8545652300299986,-1.555064627182827,-1.6125955747902343,-2.782576357233739,-0.4247077432596503,2.57019156136407,0.039713296611601896,-0.7386764743206182,-0.34919722746191106,-0.6668981604710728,0.506766241484346,-4.626079245392598e-05,0.39221389583809996,-1.771293188649802,-1.3709825333314019,0.07467348306753142,-0.7079980803551198,0.8542968670744966,-0.16304374452966952,0.016732828782117588,-0.04037154184847322,-0.9008696178944149,-1.6571395885950233,-1.2311267638099572,-0.2718797326256707,-0.5297737123847378,-0.24552937742494335,-0.46212340831056054,2.567186171780347,0.13485571398190238,-0.8061691917541215,-0.3757454396585885,-0.6593086006301564,0.7469571167610937,0.11430988984205077
1063,KY,Logan,21141,0,0,0.36402565520417784,0.49419444366020077,-0.15109649974517977,0.3259958442510186,-0.158741697298832,-0.03502070268593648,-0.25175827150939184,-0.4555872821407726,-0.6306698914362612,0.19118381774190865,-0.6051098910918051,0.4437845157501995,0.175431971478791,0.3890645896732332,-0.5598161551143636,0.2088210601044383,-0.024543263539480678,1.0113140460497978,1.5296654584566212,-0.4174991404432729,-0.18226355941537895,0.1894085523330494,0.17727353677059438,-0.638058417441156,-0.16304374452966952,-0.12156609519879391,0.09742519382831134,-0.16585826887690105,1.990244931722003,1.4235855618094144,-0.20487616857514762,0.13592149534950804,-0.24552937742494335,-0.7056724436349817,0.4625075547544219,0.28247395075994525,0.45926762020174655,-0.6570151254612345,0.3084849764137472,0.10793670505790913,0.23617018787229327
